     1    0.000000    0.000000
     2    0.000000   -0.000000
     3   -0.000000    0.000000
     4    0.000000   -0.000000
     5   -0.000000    0.000000
     6    0.000000   -0.000000
     7   -0.000000    0.000000
     8    0.000000   -0.000000
     9   -0.000000    0.000000
    10    0.000000   -0.000000
    11    0.000000    0.000000
    12   -0.000000   -0.000000
    13    0.000000    0.000000
    14   -0.000000   -0.000000
    15    0.000000    0.000000
    16   -0.000000   -0.000000
    17    0.000000    0.000000
    18   -0.000000   -0.000000
    19    0.000000    0.000000
    20    0.000000    0.000000
    21    0.000000   -0.000000
    22   -0.000000    0.000000
    23    0.000000   -0.000000
    24   -0.000000    0.000000
    25    0.000000   -0.000000
    26   -0.000000    0.000000
    27    0.000000   -0.000000
    28   -0.000000    0.000000
    29    0.000000   -0.000000
    30   -0.000000   -0.000000
    31    0.000000    0.000000
    32    0.000000   -0.000000
    33   -0.000000    0.000000
    34    0.000000   -0.000000
    35   -0.000000    0.000000
    36    0.000000    0.000000
    37   -0.000000   -0.000000
    38   -0.000000    0.000000
    39    0.000000   -0.000000
    40   -0.000000    0.000000
    41    0.000000   -0.000000
    42   -0.000000    0.000000
    43    0.000000   -0.000000
    44   -0.000000    0.000000
    45    0.000000   -0.000000
    46   -0.000000   -0.000000
    47   -0.000000    0.000000
    48    0.000000   -0.000000
    49   -0.000000    0.000000
    50    0.000000   -0.000000
    51   -0.000000    0.000000
    52    0.000000   -0.000000
    53   -0.000000    0.000000
    54    0.000000   -0.000000
    55   -0.000000    0.000000
    56    0.000000    0.000000
    57    0.000000   -0.000000
    58   -0.000000    0.000000
    59    0.000000   -0.000000
    60   -0.000000    0.000000
    61    0.000000    0.000000
    62    0.000000   -0.000000
    63   -0.000000    0.000000
    64    0.000000   -0.000000
    65   -0.000000    0.000000
    66    0.000000   -0.000000
    67   -0.000000    0.000000
    68    0.000000   -0.000000
    69   -0.000000    0.000000
    70    0.000000   -0.000000
    71   -0.000000    0.000000
    72    0.000000   -0.000000
    73   -0.000000    0.000000
    74    0.000000   -0.000000
    75   -0.000000    0.000000
    76    0.000000   -0.000000
    77   -0.000000   -0.000000
    78   -0.000000    0.000000
    79    0.000000   -0.000000
    80   -0.000000    0.000000
    81    0.000000   -0.000000
    82   -0.000000    0.000000
    83    0.000000   -0.000000
    84   -0.000000    0.000000
    85    0.000000   -0.000000
    86   -0.000000    0.000001
    87    0.000000   -0.000001
    88   -0.000000    0.000001
    89    0.000001   -0.000001
    90   -0.000001    0.000001
    91    0.000001   -0.000001
    92   -0.000001    0.000001
    93    0.000001   -0.000001
    94   -0.000001    0.000001
    95    0.000000   -0.000001
    96   -0.000000    0.000002
    97    0.000000   -0.000003
    98   -0.000001    0.000005
    99    0.000003   -0.000010
   100   -0.000006    0.000018
   101    0.000011   -0.000028
   102   -0.000017    0.000041
   103    0.000025   -0.000056
   104   -0.000034    0.000070
   105    0.000040   -0.000079
   106   -0.000044    0.000081
   107    0.000041   -0.000071
   108   -0.000030    0.000047
   109    0.000011   -0.000012
   110    0.000014   -0.000031
   111   -0.000040    0.000071
   112    0.000058   -0.000098
   113   -0.000062    0.000107
   114    0.000047   -0.000102
   115   -0.000022    0.000109
   116    0.000013   -0.000170
   117   -0.000058    0.000335
   118    0.000197   -0.000625
   119   -0.000442    0.001003
   120    0.000741   -0.001328
   121   -0.000965    0.001360
   122    0.000914   -0.000801
   123   -0.000384   -0.000614
   124   -0.000756    0.002994
   125    0.002483   -0.006180
   126   -0.004570    0.009683
   127    0.006570   -0.012705
   128   -0.007882    0.014314
   129    0.007882   -0.013750
   130   -0.006205    0.010844
   131    0.003054   -0.006353
   132    0.000571    0.002029
   133   -0.003031   -0.000191
   134    0.002570    0.002878
   135    0.001821   -0.010700
   136   -0.009732    0.021889
   137    0.018938   -0.031654
   138   -0.025567    0.032249
   139    0.024302   -0.013472
   140   -0.008867   -0.035757
   141   -0.027367    0.124945
   142    0.089425   -0.257706
   143   -0.177617    0.427105
   144    0.283254   -0.611564
   145   -0.386463    0.776134
   146    0.458531   -0.880140
   147   -0.471907    0.893328
   148    0.414635   -0.812552
   149   -0.303581    0.673333
   150    0.185659   -0.542853
   151   -0.122816    0.496999
   152    0.162312   -0.582815
   153   -0.307703    0.791925
   154    0.507271   -1.053944
   155   -0.674087    1.269552
   156    0.731558   -1.356589
   157   -0.661215    1.296712
   158    0.518465   -1.130365
   159   -0.395713    0.914244
   160    0.345509   -0.635172
   161   -0.306673    0.169086
   162    0.094522    0.702034
   163    0.517804   -2.145775
   164   -1.635211    4.112169
   165    3.084818   -6.181976
   166   -4.361150    7.635840
   167    4.788453   -7.707855
   168   -3.860972    6.058111
   169    1.656323   -3.112942
   170    0.990416    0.154100
   171   -2.699941    1.164207
   172    2.234277    0.457678
   173    0.772762   -5.162339
   174   -5.398011   11.799636
   175    9.845163  -18.396211
   176  -12.395176   23.375440
   177   12.580558  -26.542303
   178  -11.589730   29.633075
   179   11.915056  -35.602728
   180  -16.048369   47.428234
   181   25.379552  -66.387320
   182  -39.280194   91.216250
   183   55.315958 -117.787066
   184  -69.617622  140.313386
   185   78.204412 -152.869472
   186  -77.963611  151.872068
   187   68.429531 -137.576628
   188  -52.272577  115.090457
   189   35.545522  -92.716577
   190  -25.120840   79.257825
   191   26.159799  -79.446169
   192  -38.318265   91.179822
   193   55.537040 -104.120196
   194  -66.691483  102.706533
   195   60.528501  -70.411568
   196  -28.605078   -3.906741
   197  -30.345904  122.631600
   198  111.463193 -277.433399
   199 -203.701509  452.262496
   200  295.188560 -626.575292
   201 -374.313585  780.537246
   202  434.043546 -896.589982
   203 -468.533627  961.203084
   204  474.287796 -963.628185
   205 -445.806022  897.893320
   206  381.253197 -763.895855
   207 -282.142795  571.187658
   208  160.234804 -337.976787
   209  -30.432791   89.266841
   210  -89.758304  149.981095
   211  191.466734 -358.192278
   212 -268.528471  520.438859
   213  320.450165 -626.633631
   214 -341.628646  672.798289
   215  331.403116 -661.232421
