     1    0.000000    0.000000
     2   -0.000000    0.000000
     3    0.000000   -0.000000
     4   -0.000000    0.000000
     5    0.000000   -0.000000
     6   -0.000000    0.000000
     7    0.000000   -0.000000
     8   -0.000000    0.000000
     9    0.000000   -0.000000
    10   -0.000000    0.000000
    11    0.000000   -0.000000
    12   -0.000000    0.000000
    13    0.000000   -0.000000
    14    0.000000    0.000000
    15   -0.000000   -0.000000
    16    0.000000    0.000000
    17   -0.000000   -0.000000
    18    0.000000    0.000000
    19   -0.000000   -0.000000
    20    0.000000   -0.000000
    21   -0.000000    0.000000
    22    0.000000   -0.000000
    23   -0.000000    0.000000
    24    0.000000   -0.000000
    25   -0.000000    0.000000
    26    0.000000   -0.000000
    27   -0.000000    0.000000
    28    0.000000   -0.000000
    29   -0.000000   -0.000000
    30    0.000000    0.000000
    31    0.000000   -0.000000
    32   -0.000000    0.000000
    33    0.000000   -0.000000
    34   -0.000000    0.000000
    35    0.000000    0.000000
    36   -0.000000   -0.000000
    37   -0.000000    0.000000
    38    0.000000   -0.000000
    39   -0.000000    0.000000
    40    0.000000   -0.000000
    41   -0.000000    0.000000
    42    0.000000   -0.000000
    43   -0.000000    0.000000
    44    0.000000   -0.000000
    45   -0.000000    0.000000
    46   -0.000000    0.000000
    47    0.000000   -0.000000
    48   -0.000000    0.000000
    49    0.000000   -0.000000
    50   -0.000000    0.000000
    51    0.000000   -0.000000
    52   -0.000000    0.000000
    53    0.000000   -0.000000
    54   -0.000000    0.000000
    55    0.000000    0.000000
    56    0.000000   -0.000000
    57   -0.000000    0.000000
    58    0.000000   -0.000000
    59   -0.000000    0.000000
    60    0.000000    0.000000
    61   -0.000000   -0.000000
    62   -0.000000    0.000000
    63    0.000000   -0.000000
    64   -0.000000    0.000000
    65    0.000000   -0.000000
    66   -0.000000    0.000000
    67    0.000000   -0.000000
    68   -0.000000    0.000000
    69    0.000000   -0.000000
    70   -0.000000    0.000000
    71    0.000000   -0.000000
    72   -0.000000    0.000000
    73    0.000000   -0.000000
    74   -0.000000    0.000000
    75    0.000000   -0.000000
    76   -0.000000   -0.000000
    77   -0.000000    0.000000
    78    0.000000   -0.000001
    79   -0.000001    0.000002
    80    0.000001   -0.000003
    81   -0.000003    0.000006
    82    0.000006   -0.000011
    83   -0.000010    0.000017
    84    0.000017   -0.000027
    85   -0.000025    0.000038
    86    0.000036   -0.000052
    87   -0.000048    0.000068
    88    0.000060   -0.000084
    89   -0.000073    0.000100
    90    0.000084   -0.000114
    91   -0.000094    0.000124
    92    0.000098   -0.000128
    93   -0.000096    0.000127
    94    0.000086   -0.000126
    95   -0.000075    0.000140
    96    0.000080   -0.000197
    97   -0.000133    0.000337
    98    0.000279   -0.000613
    99   -0.000569    0.001078
   100    0.001048   -0.001770
   101   -0.001738    0.002696
   102    0.002626   -0.003810
   103   -0.003639    0.004990
   104    0.004629   -0.006033
   105   -0.005371    0.006667
   106    0.005584   -0.006599
   107   -0.004999    0.005590
   108    0.003453   -0.003557
   109   -0.000997    0.000669
   110   -0.002019    0.002614
   111    0.004932   -0.005622
   112   -0.006912    0.007744
   113    0.007335   -0.008871
   114   -0.006353    0.009907
   115    0.005504   -0.013033
   116   -0.007917    0.021332
   117    0.017588   -0.037426
   118   -0.037349    0.061144
   119    0.065783   -0.086891
   120   -0.094265    0.101977
   121    0.106000   -0.087344
   122   -0.078728    0.021578
   123   -0.008621    0.111988
   124    0.166827   -0.316582
   125   -0.387633    0.574284
   126    0.638382   -0.842787
   127   -0.862942    1.060290
   128    0.991776   -1.161079
   129   -0.963325    1.100701
   130    0.754545   -0.883795
   131   -0.410545    0.582126
   132    0.055464   -0.329028
   133    0.132247    0.282274
   134    0.016432   -0.558582
   135   -0.575768    1.154730
   136    1.448580   -1.876206
   137   -2.324206    2.293999
   138    2.678559   -1.746667
   139   -1.812377   -0.594263
   140   -1.067026    5.574433
   141    6.687839  -13.805836
   142  -15.440864   25.334122
   143   27.003866  -39.313264
   144  -39.997362   53.861649
   145   51.929929  -66.300626
   146  -59.706154   73.885198
   147   60.763278  -74.898008
   148  -54.506409   69.694568
   149   43.315453  -61.114033
   150  -32.322602   53.804891
   151   27.600923  -52.471993
   152  -33.290953   59.700104
   153   49.054433  -74.440237
   154  -69.493671   92.145497
   155   86.378845 -106.720936
   156  -92.892497  113.331938
   157   87.473083 -110.290291
   158  -74.437292   98.511419
   159   60.062309  -78.392543
   160  -45.770261   45.977062
   161   22.787798    8.463865
   162   26.792681  -96.662259
   163 -120.309272  223.374929
   164  259.177630 -376.034411
   165 -416.228793  520.097518
   166  536.172445 -606.540303
   167 -555.512012  592.783571
   168  437.797058 -469.494499
   169 -207.463375  278.909434
   170  -40.789099 -110.188925
   171  172.566560   67.644238
   172  -77.615681 -223.348030
   173 -264.866747  579.011939
   174  761.770250-1061.537715
   175-1247.473874 1561.575067
   176 1577.687309-1999.540518
   177-1725.279980 2385.770216
   178 1820.243532-2839.380618
   179-2104.436514 3549.501387
   180 2820.300268-4689.233280
   181-4086.857174 6317.497148
   182 5819.561693-8310.858419
   183-7724.39647110360.175110
   184 9368.242776************
   185************12960.444878
   18610244.285305************
   187-9175.09858711895.046618
   188 7453.973811************
   189-5722.337472 8856.832299
   190 4679.128425-7926.433506
   191-4756.726218 7812.162650
   192 5844.494687-8262.833005
   193-7204.781233 8503.737740
   194 7653.872665-7410.296788
   195-5947.263532 3842.552962
   196 1218.659515 2977.103518
   197 6706.926361************
   198************26154.315178
   19929173.189133************
   200************55185.676765
   20151515.916962************
   202************77653.142820
   20363848.630185************
   204************82713.299131
   20559968.725690************
   206************65291.978175
   20738033.144454************
   208************29519.256486
   209 5272.081627-8632.642712
   21010823.300227************
   211************29486.958217
   21235423.898224************
   213************52819.173372
   21445431.241570************
   215************56720.622279
   21640037.297849************
   217************46128.622676
   21827213.013316************
   219************31129.372541
   22016768.599953************
   221************19364.080222
   222 9723.050147************
   223-8648.80014617543.223910
   22411505.047146************
